nama_menu,harga_menu,kategori_course,profil_rasa,nama_restoran,link_restoran,alamat,link_alamat
Dounat Nut,16000,Dessert,manis,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790",https://maps.app.goo.gl/jocUKkzeT1P7ea3g9
Dounat Cheese,16000,Dessert,manis asin gurih  ,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790",https://maps.app.goo.gl/jocUKkzeT1P7ea3g9
Dounat Strawberry,16000,Dessert,manis  ,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790",https://maps.app.goo.gl/jocUKkzeT1P7ea3g9
Tempe Mendoan,20000,Appetizer,asin gurih ,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790",https://maps.app.goo.gl/jocUKkzeT1P7ea3g9
Siomay Keriting,30000,Appetizer,asin gurih manis ,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790",https://maps.app.goo.gl/jocUKkzeT1P7ea3g9
Spring Roll,27000,Appetizer,asin gurih ,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790",https://maps.app.goo.gl/jocUKkzeT1P7ea3g9
Lumpia Kulit Tahu,27000,Appetizer,asin gurih  ,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790",https://maps.app.goo.gl/jocUKkzeT1P7ea3g9
Siomay,27000,Appetizer,asin gurih,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790",https://maps.app.goo.gl/jocUKkzeT1P7ea3g9
Chikaw,27000,Appetizer,asin gurih  ,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790",https://maps.app.goo.gl/jocUKkzeT1P7ea3g9
Coconut Matcha Cloud,33000,Beverage,manis pahit   ,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790",https://maps.app.goo.gl/jocUKkzeT1P7ea3g9
Es Kopi Nako,27500,Beverage,manis  pahit    ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Es Kopi Nako Jelly,31900,Beverage,manis pahit    ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Es Kopi Nako Se-trong,34100,Beverage,pahit manis   ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Es Kopi Sayang,34100,Beverage,manis  pahit  ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Es Kopi Nako Duren,36300,Beverage,manis  pahit   ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Americano,27500,Beverage,pahit    hitam,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Cappuccino,29700,Beverage, pahit manis   ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Latte,31900,Beverage,manis pahit,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Cappuccino Ala Nako,35200,Beverage, pahit manis    ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Kopi Wah,31900,Beverage,manis pahit    ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Kopi Tonic,31900,Beverage,pahit    ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Kopi Buah,31900,Beverage,pahit  asam   ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Kopi Susu Daur Baur,38500,Beverage, manis pahit  ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Avocado Coffee,34100,Beverage, manis   ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Love Potion,34100,Beverage,manis    ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Mango Lassie,34100,Beverage,manis asam,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Mango Coco,34100,Beverage,manis    ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Matcha Ala Nako,38500,Beverage, manis pahit   ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Coklat,31900,Beverage,manis   ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Coklat Hazelnut,31900,Beverage,manis    ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Coklat Wah,31900,Beverage,manis  ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Taro Latte,31900,Beverage,manis   ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Rosberi,31900,Beverage,manis asam ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Mango Squash,31900,Beverage,manis    ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Teh Mangga,27500,Beverage,manis    ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Teh Buah,27500,Beverage,manis    ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Teh Ella,27500,Beverage,manis asam  ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Coklat Coco,34100,Beverage,manis   ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Rosela Coco,29700,Beverage,manis asam  ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Matcha Latte,36300,Beverage,manis pahit  ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Es Kunci Nako,19800,Beverage,asam manis   ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Lemon Kocok Nako,19800,Beverage,asam manis   ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Nasi Mangkok Cabe Garam,34100,Main Course,asin gurih pedas sayur telur nasi,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Nasi Mangkok Lada Hitam,34100,Main Course,asin gurih pedas sayur telur nasi,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Nasi Mangkok Mentega,34100,Main Course,asin gurih telur sayur nasi,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Nasi Merem Melek Kekinian,38500,Main Course,asin gurih pedas telur nasi,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Nasi Merem Melek Ayam,45100,Main Course,asin gurih pedas ayam nasi,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Nasi Merem Melek Dori,47300,Main Course,asin gurih pedas ikan nasi,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Nasi Merem Melek Daging,49500,Main Course,asin gurih pedas sapi nasi,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Baso Urat Cuanki,40700,Main Course,asin gurih pedas bakso,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Mie Ayam Nako,42900,Main Course,asin gurih ayam mie,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Mie Ayam Chili Oil,45100,Main Course,asin gurih pedas ayam mie,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Kwetiaw Goreng,42900,Main Course,asin gurih kwetiau ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Mie Goreng,40700,Main Course,asin gurih mie ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Nasi Goreng Ayam,47300,Main Course,asin gurih ayam nasi ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Singkong,18700,Appetizer,asin gurih ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Tempe Mendoan crispy,27500,Appetizer,asin gurih manis pedas  ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Tahu Walik,35200,Appetizer,asin gurih pedas  ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Cireng,29700,Appetizer,asin gurih  ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Kentang Goreng,27500,Appetizer,asin gurih  ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Kentang Keju,33000,Appetizer,asin gurih   ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Pempek,44000,Appetizer,asin gurih ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Taichan,44000,Main Course,asin gurih ayam ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Bolabi,40700,Appetizer,manis  asin gurih ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Pisang Goreng,22000,Dessert,manis   ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Pisang Bakar,27500,Dessert,manis  ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Donat Siram,33000,Dessert,manis  ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Pisang Nako,33000,Dessert,manis   ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Roti Bakar,33000,Dessert,manis ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Tahu Cabe Garam,27500,Appetizer,asin gurih pedas  ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur",https://maps.app.goo.gl/CoVansJXjPr3dVik7
Mie Ayam Kangkung,28000,Main Course,asin gurih ayam telur sayur mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790",https://maps.app.goo.gl/zyWUNQGAwjmar6fX9
Mie Ayam,24000,Main Course,asin gurih pangsit mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790",https://maps.app.goo.gl/zyWUNQGAwjmar6fX9
Mie Ayam Bakso,29000,Main Course,asin gurih pangsit bakso mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790",https://maps.app.goo.gl/zyWUNQGAwjmar6fX9
Mie Yamin,24000,Main Course,asin manis pangsit mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790",https://maps.app.goo.gl/zyWUNQGAwjmar6fX9
Mie Yamin Bakso,29000,Main Course,asin manis pangsit bakso mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790",https://maps.app.goo.gl/zyWUNQGAwjmar6fX9
Lumpia Semarang,14000,Appetizer,asin gurih  ,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790",https://maps.app.goo.gl/zyWUNQGAwjmar6fX9
Mie Ayam Kari,28000,Main Course,asin gurih pedas  ayam telur mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790",https://maps.app.goo.gl/zyWUNQGAwjmar6fX9
